CustomerID,Age,CreditScore,Tenure,Balance,NumOfProducts,EstimatedSalary,TotalAssets
USR-12898,33.0,703,2,49797.545021444756,1,85982.33604716345,53479.32213157847
USR-12899,52.0,615,0,,1,137090.96879727588,
USR-12900,39.0,568,7,49802.161853111866,2,81777.3529590019,53964.789838289056
USR-12901,49.0,686,0,61858.70249664686,2,38945.03945811029,66037.85223949149
USR-12902,45.0,511,8,24719.92614130026,2,28402.034977536252,25873.026996770845
USR-12903,,520,5,30653.00658609027,4,87627.24951568266,31659.264302147323
USR-12904,38.0,546,7,22645.985251329363,2,48076.89398256825,24667.234167460454
USR-12905,33.0,755,3,55423.82350960589,2,47279.454639275216,57712.26810128833
USR-12906,66.0,444,2,74953.77853989831,1,116260.91143606807,79786.68115699188
USR-12907,54.0,474,8,47280.679319030045,1,135869.8872405928,51344.24285073934
USR-12908,29.0,819,6,39575.68063564056,2,145603.992880253,40363.03897779825
USR-12909,45.0,499,8,34064.03002273954,2,102319.12427304621,34565.55027642408
USR-12910,57.0,597,4,43148.779580914874,3,72585.34073277323,45006.174478690555
USR-12911,48.0,714,1,,1,70727.59563045364,
USR-12912,50.0,387,5,23707.369506201507,3,134587.9479335947,25875.11453880591
USR-12913,33.0,509,5,58990.39749541889,4,140780.10703765124,60277.72470612365
USR-12914,30.0,695,0,69893.67583030739,1,70730.0338362715,73775.21816558694
USR-12915,31.0,332,7,70205.7073198725,2,132335.26748830656,73310.2843431252
USR-12916,85.0,664,8,,1,40507.53969642661,
USR-12917,44.0,686,9,49322.88510901928,1,121488.67810978332,51464.610056821126
USR-12918,59.0,705,1,55139.427115679944,1,104998.44236440655,59964.8935557849
USR-12919,35.0,602,9,96498.60315328324,1,46257.76880867507,100898.23599774325
USR-12920,32.0,413,2,53293.91465337312,2,110170.93580430224,56746.18731035975
USR-12921,48.0,461,1,64365.00377182743,1,,67358.57988845164
USR-12922,39.0,453,2,,2,32510.716538708326,
USR-12923,29.0,531,7,67646.20717921593,2,85896.2493475765,71584.67030059447
USR-12924,27.0,306,2,61948.5976845531,1,27785.43144474104,64640.070035441226
USR-12925,57.0,313,5,90813.7516553005,2,139128.34819308127,94424.80057679639
USR-12926,28.0,515,1,48439.75950891291,1,86055.72294599461,52620.66750686122
USR-12927,59.0,785,1,64247.83381581467,1,42902.5906204718,66443.81323152853
USR-12928,37.0,611,9,57343.72702403366,3,140965.1357665785,59043.51044590686
USR-12929,28.0,835,7,51600.05107111754,2,31574.96984873746,54178.540080043436
USR-12930,34.0,581,1,35355.40751592977,2,,36623.24570980071
USR-12931,,788,6,46658.598089082174,1,94910.21258363903,47473.46020973416
USR-12932,73.0,538,0,31914.355955789673,3,41903.989334224054,32610.49808273337
USR-12933,26.0,539,1,54147.247499389654,1,126798.26960038922,57120.073040830815
USR-12934,36.0,397,6,57483.90258394222,1,149936.643769758,59863.26387578985
USR-12935,24.0,845,6,31863.303139915708,1,21900.358583370144,33956.244959034746
USR-12936,51.0,657,2,21869.53876790133,1,136512.95431038208,24865.003424732688
USR-12937,43.0,690,0,47099.463179670965,3,93012.57677496935,50596.45074359216
USR-12938,42.0,395,7,19921.113271584065,2,64712.99273394005,20053.364224168676
USR-12939,42.0,332,6,,1,126103.12175412737,
USR-12940,59.0,321,6,80985.45805103739,2,44587.44960100068,88293.62079409834
USR-12941,29.0,352,2,43819.582544241486,1,102678.54821480041,47871.25030814831
USR-12942,,470,1,73655.09695404395,1,128109.70741249365,76412.56742599781
USR-12943,51.0,704,8,45769.817559643925,1,,47377.99033085105
USR-12944,48.0,738,8,,1,140432.58441541763,
USR-12945,85.0,500,9,91546.10531109577,3,93290.77027549146,95232.24056865968
USR-12946,40.0,674,3,21021.981552235993,2,142820.9788863957,22121.36071736554
USR-12947,51.0,501,4,80806.40428347228,1,97732.95907119379,83428.68359977329
USR-12948,44.0,488,9,51724.30402395608,2,50984.42235763678,54588.220635777376
USR-12949,24.0,350,8,31602.696045076736,2,74103.60068069771,34539.16184573953
USR-12950,31.0,807,4,63185.56242269715,1,,67002.81333998559
USR-12951,36.0,347,7,,1,62777.59183935035,
USR-12952,51.0,404,8,22808.030310004993,2,125833.7951488301,23961.225653357727
USR-12953,32.0,424,0,,1,100034.88426593061,
USR-12954,31.0,584,2,17325.05046856805,3,140119.25097114022,19522.187475063703
USR-12955,84.0,622,6,48711.78075243025,2,49332.967453639256,51481.52585082108
USR-12956,64.0,725,1,44851.44756407823,2,92966.3040347217,48393.325355918016
USR-12957,56.0,830,3,66210.71827872226,1,53263.002912191085,70293.01487815565
USR-12958,31.0,464,2,66205.80624724877,1,95811.64318222369,70365.6649509125
USR-12959,44.0,565,7,29877.42826040995,1,141134.03460004216,30577.34929755899
USR-12960,36.0,650,1,61101.107444046145,1,66028.89443667291,64889.61722463822
USR-12961,26.0,449,6,27271.734082037816,1,149143.94196272362,28447.401324698538
USR-12962,58.0,742,5,21484.646512297728,3,38213.77974783351,22063.439717663226
USR-12963,44.0,433,6,79301.26746725179,1,83539.11128585559,84138.82531127075
USR-12964,47.0,520,7,104957.25370742119,1,119146.15974347274,108806.1372541023
USR-12965,46.0,527,7,14169.969556931355,1,56152.68019760584,15085.92284581778
USR-12966,84.0,398,2,,2,,
USR-12967,40.0,369,0,59997.34477197781,2,41698.7870753393,64805.451811501436
USR-12968,,584,1,39867.795527143375,1,147450.92700380634,41432.32882270343
USR-12969,32.0,676,3,,1,61473.0795713015,
USR-12970,41.0,717,7,46895.93306677376,1,59311.878881259814,49444.802461979
USR-12971,55.0,533,8,54078.381497136426,3,92032.6479187572,56929.29227873224
USR-12972,34.0,356,0,39523.297479475805,2,64689.305590287506,41146.50485625086
USR-12973,22.0,736,2,37458.30387354256,2,115625.87450780788,38274.470538197114
USR-12974,30.0,523,7,39208.818975161754,1,22623.561999687794,40142.953528779566
USR-12975,58.0,697,0,,2,65696.90260537092,
USR-12976,39.0,715,7,96527.74868322728,1,57467.83603266516,101527.8683895884
USR-12977,43.0,529,7,38000.75528718006,2,80268.64180199555,39949.027298078145
USR-12978,25.0,362,2,59712.00242382752,2,77602.40999396777,62716.866815210444
USR-12979,52.0,823,5,106193.42037548381,2,125790.00382947116,111007.17406133913
USR-12980,71.0,312,7,26531.241455306284,1,51755.93572452049,28122.098058002735
USR-12981,32.0,376,1,10176.200711128287,2,41432.08348485216,9017.33458468
USR-12982,29.0,549,8,51663.81163480656,1,96456.95759773478,52586.651016965116
USR-12983,37.0,555,6,41111.336530614324,2,89455.67610684858,43463.11983604574
USR-12984,35.0,307,7,56010.34593632045,2,102912.37677980846,57972.22238202703
USR-12985,36.0,394,4,69963.87443610906,1,57556.57220979543,72190.56141390261
USR-12986,28.0,333,5,70185.63163694784,1,124132.75802390385,75402.18958612772
USR-12987,,751,9,49613.12246258886,2,116319.92240676838,51908.20392592178
USR-12988,46.0,720,0,7034.123961767364,1,52274.75948864849,7397.551396445102
USR-12989,30.0,355,1,836421.1039210575,1,,875772.269202935
USR-12990,70.0,821,9,54073.019278517626,1,143047.54461595527,57138.468529799706
USR-12991,71.0,594,3,59736.68100835504,2,79258.75681235423,62707.06364733856
USR-12992,79.0,663,6,72932.10408337112,4,108211.26234766691,75336.75281926787
USR-12993,39.0,847,1,59000.899927899816,1,39944.77339622746,61591.822874233614
USR-12994,22.0,517,8,34829.74082457229,2,57893.54640519436,36585.818377666255
USR-12995,53.0,795,2,61816.83806970631,1,140099.5841236164,65834.49073476931
USR-12996,85.0,845,3,45191.594214750134,2,57334.98360625937,49218.13574520721
USR-12997,24.0,473,0,42549.22841466723,1,,44529.90418105639
USR-12998,29.0,728,4,36437.53410650982,1,139175.23855306653,39994.16919448286
USR-12999,,830,6,30036.69024174943,1,77199.92093240548,31793.825722872185
USR-13000,41.0,734,0,47511.48463085666,2,129195.17852125406,50637.233002775894
USR-13001,38.0,394,9,70797.23558856585,1,68389.93938198421,72351.6208078919
USR-13002,30.0,569,9,32558.233566724473,1,,32578.50848915684
USR-13003,63.0,432,5,42934.868969819,1,148745.2958698222,44605.97983856426
USR-13004,48.0,595,6,71080.33332254227,1,119028.46231816939,73882.58595844067
USR-13005,,476,3,52705.45144534115,2,40820.81236904055,56583.93952995611
USR-13006,31.0,728,5,58180.830916848376,4,126605.16957673898,62253.30565468294
USR-13007,48.0,438,1,65019.96671889044,2,30789.235819790938,68504.4405492232
USR-13008,23.0,597,4,25092.54090144359,2,114460.15185540394,26251.062627154915
USR-13009,31.0,829,3,20533.420342757894,1,92767.63794558097,20788.942185116626
USR-13010,47.0,504,6,70750.32837253151,2,135592.4530338015,72908.29117509747
USR-13011,36.0,669,5,37647.557940380626,1,57480.579739978864,41404.9738750364
USR-13012,26.0,515,9,38833.56626936955,1,60072.689622047736,40630.61407414318
USR-13013,35.0,538,2,7950.259018582219,2,49272.01114741805,6746.491733855973
USR-13014,53.0,658,9,59002.35486781388,1,,61053.41507613704
USR-13015,34.0,707,5,27577.64184229508,1,32019.787088293655,28947.311738447614
USR-13016,,784,2,81693.12476739744,1,43982.583824141606,86776.08949630933
USR-13017,36.0,523,0,,1,125842.06431419708,
USR-13018,54.0,627,9,,1,63102.071621708084,
USR-13019,32.0,793,5,70882.40461295532,1,109401.54184692494,75355.35521254972
USR-13020,43.0,768,4,37225.72939885018,1,,37779.04166332049
USR-13021,63.0,646,2,65317.02242244885,2,142672.84485576506,68628.06741265566
USR-13022,67.0,687,8,36698.950986314914,1,144101.49428382024,37672.088121696754
USR-13023,46.0,569,5,42680.16687585034,2,,44401.100116480266
USR-13024,27.0,352,6,11085.564361404453,1,20555.07798287172,12626.427071356167
USR-13025,44.0,753,3,54652.15647818355,1,63277.88861881788,57034.817388393705
USR-13026,23.0,459,2,27464.913475205758,2,90639.53205373816,30056.84201555152
USR-13027,31.0,771,4,42027.114471071174,1,91427.65472749899,43640.35382059426
USR-13028,33.0,552,0,52987.29014970175,1,35956.6752148277,56209.43372797967
USR-13029,35.0,462,4,59008.86625153472,2,131867.83324074518,62394.91708699999
USR-13030,24.0,453,7,,1,110070.18671831836,
USR-13031,37.0,661,7,38551.026936748356,2,108711.09481348339,40579.86921009043
USR-13032,33.0,528,7,51829.865193562946,1,148943.43991953472,54891.17064222371
USR-13033,56.0,407,6,72757.44337411184,1,109296.52884997023,76182.8128229897
USR-13034,44.0,470,1,68043.14284266206,1,,71684.07976850614
USR-13035,31.0,815,1,,2,115773.1418404248,
USR-13036,23.0,652,6,16345.771874706174,2,142143.52820620206,19187.873934601066
USR-13037,26.0,569,1,23154.260331198642,1,61526.646294924394,24899.804506798602
USR-13038,34.0,538,5,46841.39750924552,1,141262.43393183278,49436.83377198053
USR-13039,36.0,668,0,642655.1951967202,1,106264.35856665482,675334.0474178408
USR-13040,28.0,537,9,,1,68503.8250550656,
USR-13041,34.0,822,8,64028.914448580705,3,123285.64516217452,67944.79717616134
USR-13042,24.0,787,4,79788.42387581145,1,76569.80024531239,81969.44756882108
USR-13043,32.0,308,7,44947.63826854797,2,148874.94060197833,47835.24110559261
USR-13044,80.0,840,3,47604.802066289085,4,96145.42000456901,49187.81379995627
USR-13045,33.0,623,3,36974.576524771124,2,36519.24681276645,38516.82342854341
USR-13046,29.0,800,1,400453.65802891087,2,59436.16950201266,420573.48842043016
USR-13047,23.0,742,3,,3,139831.774698545,
USR-13048,35.0,640,1,,4,87817.49357470257,
USR-13049,73.0,600,3,74260.45104289246,2,114223.33139386504,78496.36580861405
USR-13050,57.0,570,8,62554.89532450747,1,,66568.08381198393
USR-13051,62.0,417,8,,1,139642.1943645298,
USR-13052,33.0,433,1,58222.00255667878,2,87733.31645358093,62203.27164606134
USR-13053,42.0,581,4,77360.49361445277,2,125616.3532322981,81633.60413169496
USR-13054,24.0,794,4,12342.696602468714,2,115742.68734640427,12893.2063166136
USR-13055,,721,8,65063.48850456857,1,93895.79617922155,69780.01596687137
USR-13056,50.0,625,5,18707.452856991673,2,91311.44788396556,19369.948731580345
USR-13057,22.0,355,8,29681.255109916583,1,100075.79295367732,30184.35633751917
USR-13058,78.0,816,5,39375.01560034483,2,,42626.14908525159
USR-13059,79.0,696,4,49906.60094439139,2,55061.41591468626,52034.0542004654
USR-13060,45.0,633,4,,1,37142.31421350078,
USR-13061,30.0,406,5,39662.978777789736,1,63742.477203492424,39662.37419218576
USR-13062,62.0,302,4,18954.105048492,2,27304.269733056866,20429.65339474676
USR-13063,27.0,753,0,55528.45801690045,2,39840.56511644191,57694.01737647342
USR-13064,34.0,521,4,69667.09050928717,1,52344.88425404216,75251.72445751571
USR-13065,32.0,671,1,56146.879937397745,3,88076.58558455376,60226.44213603351
USR-13066,85.0,398,7,51716.79110792358,1,74707.04374804544,54765.850052206704
USR-13067,33.0,466,1,64787.78356992019,2,139460.34785119395,69630.88458408754
USR-13068,61.0,730,1,76360.9346924799,1,110641.46273933748,80196.54887441466
USR-13069,44.0,689,0,51288.48282495778,1,116598.5289418542,52699.96455943761
USR-13070,21.0,797,6,35900.04513926615,1,54897.712289445706,36747.06596326112
USR-13071,73.0,830,4,,2,68587.11645591572,
USR-13072,21.0,506,7,42217.03390232325,3,121181.80061642847,43729.13918510519
USR-13073,50.0,637,1,,1,72134.74850442712,
USR-13074,,807,1,86877.15219325796,2,51177.18351994519,89365.44404295857
USR-13075,24.0,471,0,59128.892343545325,2,110609.6648187139,63669.73900294104
USR-13076,51.0,586,3,64205.91679684562,1,,67713.15989269031
USR-13077,25.0,332,3,22683.052786979308,2,95103.0637839577,24202.334455827775
USR-13078,85.0,726,9,41420.69444606233,2,136349.1089245986,44641.33595286146
USR-13079,55.0,349,9,21057.38283215514,3,51062.11850817237,22437.02537061657
USR-13080,45.0,591,9,22564.984532308325,1,48979.46588880921,23149.948049602397
USR-13081,52.0,811,6,41109.96227428152,1,,43292.29383122726
USR-13082,63.0,358,9,78188.1681527918,1,80778.5633141131,80777.0777704874
USR-13083,42.0,838,3,20798.95473909738,2,144215.5767592304,21151.25523924664
USR-13084,76.0,501,8,46969.15505575011,1,122480.94559287888,49347.74749898259
USR-13085,58.0,783,3,57792.492965435864,2,38077.51857312656,60924.0196905876
USR-13086,65.0,826,0,43075.720143404054,2,146996.0534896555,46005.09034907312
USR-13087,26.0,331,3,,1,134487.8520504339,
USR-13088,25.0,768,3,49309.720129846435,1,129682.97633547598,50988.47325843347
USR-13089,54.0,390,5,38773.3397939677,1,36618.35181036779,40783.972770169275
USR-13090,39.0,686,4,54661.05922006077,1,120031.17244223929,57579.82647560472
USR-13091,84.0,748,8,33946.38414385575,1,82689.49860318933,35645.638980215044
USR-13092,24.0,403,0,73325.91095382876,3,,76908.58627256298
USR-13093,27.0,605,0,49068.808538627876,2,24913.42467866363,51359.23612689942
USR-13094,37.0,558,7,,1,126909.02088309414,
USR-13095,27.0,831,2,14683.728947618234,2,32940.07095451826,19101.67829127265
USR-13096,35.0,735,8,63232.4508911977,1,32227.338236815456,66524.41163287596
USR-13097,51.0,573,1,,2,122979.18936220773,
USR-13098,38.0,620,4,,1,93555.32464348401,
USR-13099,28.0,390,0,55895.051602461856,1,91937.93715120458,59441.62628063707
USR-13100,29.0,397,5,61300.07019717273,1,,63575.86212274081
USR-13101,27.0,760,5,10641.476949211166,1,89950.03599037773,10305.749754687238
USR-13102,56.0,656,6,23415.831450350044,2,112625.06604525626,23171.614210472122
USR-13103,44.0,597,4,,3,62604.5689697511,
USR-13104,20.0,513,7,40904.678338978265,1,109354.33176386861,43392.898705341795
USR-13105,33.0,786,9,71190.93282447977,2,142301.43317094038,75422.62940532743
USR-13106,85.0,382,0,3280.535412679099,2,94360.23425840332,2139.398854532038
USR-13107,48.0,412,8,11756.70813595222,1,34209.59008564349,12162.428646359178
USR-13108,39.0,632,0,50589.64636401475,2,,52922.69587230529
USR-13109,29.0,829,6,92133.09324406859,1,113649.89558136491,95508.86234750695
USR-13110,61.0,458,5,58290.85517183592,1,130068.66866446528,61716.26420903436
USR-13111,,686,6,36887.0700128733,2,70091.07113950359,38663.59657889767
USR-13112,28.0,677,6,94252.74892756622,1,28157.800998045263,100131.5115910214
USR-13113,47.0,393,6,660.1469917486102,2,40230.36930375591,695.2861387405138
USR-13114,48.0,388,9,64590.06635620415,1,98362.83307700687,68568.58506503784
USR-13115,51.0,567,8,41159.08470925428,1,91016.43515979411,42366.59249490691
USR-13116,20.0,474,1,30045.70637755003,2,121769.75210016214,31958.386879491176
USR-13117,,534,5,76509.89304723391,1,86024.61398073763,80199.46445154648
USR-13118,56.0,518,6,56225.10727274423,4,103193.86110662157,59177.831958065064
USR-13119,56.0,397,0,76219.5482854206,1,78098.89309119733,78290.33873527519
USR-13120,56.0,468,6,39913.87842747509,1,,39943.69885392193
USR-13121,27.0,324,1,64906.915008515134,1,100143.77232708865,67758.72212963179
USR-13122,54.0,800,7,44421.52444384431,2,58434.6863689268,48972.73083459392
USR-13123,47.0,460,4,51203.8072096802,1,32136.66331570789,53964.65737547826
USR-13124,36.0,580,8,63368.94670970327,1,,66014.21422249364
USR-13125,,626,9,2513.392606670539,1,87496.6296208547,2249.414622491601
USR-13126,,560,8,45993.79168275055,1,83756.80927604322,48431.75567558508
USR-13127,42.0,588,9,38916.31707414527,2,22378.517379726905,41614.21110381748
USR-13128,,449,2,64129.40760213887,2,95626.5684150336,68060.87089307765
USR-13129,26.0,548,9,27480.635847364265,2,97184.89737586903,29025.550443317752
USR-13130,52.0,328,7,63331.16153621526,2,60488.76661475728,64895.92520563874
USR-13131,39.0,848,6,95442.93275478193,1,,100852.87109278304
USR-13132,37.0,678,5,54343.97338323672,2,120352.05130231874,57203.29421714317
USR-13133,46.0,341,6,82286.8968231552,3,135854.7397603191,85512.50346224822
USR-13134,54.0,484,0,75015.43854192916,2,55173.13174416004,77642.89592998316
USR-13135,36.0,567,3,57485.91545980276,2,37318.85478423214,62540.69638900561
USR-13136,43.0,489,9,36877.81237903994,2,62771.44171188302,37333.67199110798
USR-13137,36.0,396,7,13772.120554903231,2,48528.47226336978,13614.627555011593
USR-13138,24.0,716,9,,2,140721.4899158585,
USR-13139,51.0,731,1,56847.80897904996,1,31906.297327307722,59437.015582015054
USR-13140,40.0,692,8,,2,73618.40442724751,
USR-13141,41.0,510,0,32516.43039383781,1,69854.70116419924,35304.40472894218
USR-13142,34.0,707,9,31710.143783269974,1,23543.970476609124,31608.74788844185
USR-13143,27.0,557,0,45895.45403651919,3,,50505.17373768635
USR-13144,23.0,362,8,82355.58002873026,1,129841.28353674017,85356.40340745843
USR-13145,39.0,574,5,,1,89223.80299083424,
USR-13146,56.0,368,2,45558.28158599134,1,95319.92966621481,47633.12020605176
USR-13147,39.0,628,1,51163.66366203562,2,51193.59885076285,54542.255053764755
USR-13148,35.0,492,2,55096.278827452305,2,93664.57854431924,55365.5596403093
USR-13149,40.0,708,6,18201.115880161095,1,31916.48958627633,19463.53557084339
USR-13150,46.0,392,8,,1,31207.495485344705,
USR-13151,26.0,309,4,321767.4074440189,1,125559.91423810476,338411.2326323647
USR-13152,54.0,341,9,,1,21838.71180084473,
USR-13153,49.0,463,9,,2,94981.42060525338,
USR-13154,26.0,536,0,28453.302712718138,1,111068.42380602557,29291.153928698008
